"id","start_date","lat","lon","l3","rooms","surface_total","surface_covered","price","currency","property_type","operation_type"
"K0vdMo5jwnmZuniChc87BQ==","2019-05-31",-34.5656014357,-58.4334675366,"Las Cañitas",2,40,40,160000,"USD","Departamento","Venta"
"GqJgTpKA2Jiwc59VGlXZrQ==","2019-05-31",-34.68520737,-58.45929718,"Villa Lugano",2,50,50,68000,"USD","Departamento","Venta"
"SOFQK6YRbCcdIJ0YiLwxJQ==","2019-05-31",-34.6402062,-58.4242662,"Parque Chacabuco",2,47,40,92000,"USD","Departamento","Venta"
"9s6BkNgSOSG03std0U855w==","2019-05-31",-34.6402062,-58.4242662,"Parque Chacabuco",2,47,40,89000,"USD","Departamento","Venta"
"nwlgAXzwEZJeliIA9M6AwQ==","2019-05-31",-34.6402062,-58.4242662,"Parque Chacabuco",2,49,37,98000,"USD","Departamento","Venta"
"PuxAMY40bG29LaqoCPu3jA==","2019-05-31",-34.5864481,-58.3952121,"Recoleta",3,86,86,320000,"USD","Departamento","Venta"
"GlKOWA6I3RccZVSZGjChbw==","2019-05-31",-34.5957694,-58.401482,"Recoleta",3,73,70,249000,"USD","Departamento","Venta"
"+uW39bhK2qPx27pHYcU0wg==","2019-05-31",-34.5976023,-58.4023691,"Recoleta",3,46,45,142000,"USD","Departamento","Venta"
"Mndmp44zv7EGJcpBZVTYkA==","2019-05-31",-34.5864481,-58.3952121,"Recoleta",3,86,86,320000,"USD","Departamento","Venta"
"EcaFESSYBa+J1AZUy8NksQ==","2019-05-31",-34.5907572032,-58.390441022,"Recoleta",3,115,100,360000,"USD","Departamento","Venta"
"FvkfHCLHKYTOuvXnHzWk8Q==","2019-05-31",-34.5972592,-58.3973942,"Recoleta",3,56,52,190000,"USD","Departamento","Venta"
"+4A4sivOzoQiZhNTDFcPoQ==","2019-05-31",-34.5912094,-58.3947094,"Recoleta",3,100,100,370000,"USD","Departamento","Venta"
"lUZSwUykBDckIGgDiH7ROw==","2019-05-31",-34.5944478,-58.3852533,"Recoleta",3,90,70,255000,"USD","Departamento","Venta"
"iOLwvOMmZdmJu2Et0O01kQ==","2019-05-31",-34.5873825,-58.3972762,"Recoleta",3,53,53,170000,"USD","Departamento","Venta"
"j85g47eWQ8Adq1LWYAVorQ==","2019-05-31",-34.5865689,-58.3880104,"Recoleta",4,139,128,450000,"USD","Departamento","Venta"
"Osil7GxEPCDmV2pOTiBTqA==","2019-05-31",-34.5859863,-58.38811,"Recoleta",4,166,147,480000,"USD","Departamento","Venta"
"JBgJ/2UG3SxScn3ucuTJrQ==","2019-05-31",-34.5873825,-58.3972762,"Recoleta",4,84,78,275000,"USD","Departamento","Venta"
"TGxl7I4p0w/5Kd7slqooPw==","2019-05-31",-34.5846111,-58.4004917,"Recoleta",4,130,119,380000,"USD","Departamento","Venta"
"xK89V9d3jfEV8z3O83dphg==","2019-05-31",-34.5846111,-58.4004917,"Recoleta",4,130,119,380000,"USD","Departamento","Venta"
"408bcBxCkL6XC7+FuUOkDQ==","2019-05-31",-34.5946016,-58.3955195,"Recoleta",4,109,100,360000,"USD","Departamento","Venta"
"Ln9zNKzd1sXlqvGhWWu2Dw==","2019-05-31",-34.5974784,-58.3762472,"Recoleta",4,78,67,220000,"USD","Departamento","Venta"
"OWyciKhLX9NASVd0vw+WBg==","2019-05-31",-34.586473,-58.3955586,"Recoleta",4,95,89,330000,"USD","Departamento","Venta"
"3TooGEucZ24klqQcjscg7g==","2019-05-31",-34.5903232,-58.4055217,"Recoleta",4,95,95,365000,"USD","Departamento","Venta"
"fFGzU4/73OJkCp3hbTDtRw==","2019-05-31",-34.5938928,-58.3933992,"Recoleta",4,148,140,520000,"USD","Departamento","Venta"
"tUlbnRfZcwD7i5szzlYMwg==","2019-05-31",-34.5946685,-58.3872215,"Recoleta",4,120,120,400000,"USD","Departamento","Venta"
"fSDt0mwELVsYqRNkeSzdfw==","2019-05-31",-34.5873825,-58.3972762,"Recoleta",4,180,180,600000,"USD","Departamento","Venta"
"GqNyDwbBEZtTRJDo7JWIeg==","2019-05-31",-34.5959108,-58.3947312,"Recoleta",4,89,87,310000,"USD","Departamento","Venta"
"XGB/JXwsJWylnXifFdSsdA==","2019-05-31",-34.5918143,-58.3921528,"Recoleta",4,125,120,420000,"USD","Departamento","Venta"
"eTVA9IOlGrXjLCUwhxkVFg==","2019-05-31",-34.5912417048,-58.4026851027,"Recoleta",4,85,76,255000,"USD","Departamento","Venta"
"c5bOIyjJqK8Ekg9OK6GCug==","2019-05-31",-34.5898665087,-58.3826727116,"Recoleta",5,100,90,320000,"USD","Departamento","Venta"
"p6Bug7ok6Qr0pCFkYyu8/Q==","2019-05-31",-34.5955769,-58.3920398,"Recoleta",5,194,194,730000,"USD","Departamento","Venta"
"gYMZSoSNLqr9ukx6Ce/AmA==","2019-05-31",-34.5946016,-58.3955195,"Recoleta",5,161,149,495000,"USD","Departamento","Venta"
"WIEifYwBH0Luzcaw05SKqw==","2019-05-31",-34.5675097633,-58.4378019864,"Las Cañitas",5,175,133,450000,"USD","Departamento","Venta"
"sa7HQRxZJnV4BWuQ9C65Bw==","2019-05-31",-34.5963559,-58.376136,"Recoleta",7,304,275,1000000,"USD","Departamento","Venta"
"1mFZz640ReX8YjgNE/bu8g==","2019-05-31",-34.586109,-58.3875047,"Recoleta",8,210,210,696000,"USD","Departamento","Venta"
"ebaiSTLQzP/ss3SgFWABeQ==","2019-03-24",-34.587965,-58.4019271,"Recoleta",2,41,40,150000,"USD","Departamento","Venta"
"ordOBbtKSBYu9FExhXhGuQ==","2019-03-24",-34.5896793,-58.4086736,"Recoleta",2,45,45,150000,"USD","Departamento","Venta"
"8EiaWWQ5MaxiaZygTUPWdw==","2019-03-24",-34.589701,-58.393642,"Recoleta",2,44,44,150000,"USD","Departamento","Venta"
"RdaaLhUjGRceehMBkfNolg==","2019-03-24",-34.59299,-58.385039,"Recoleta",1,39,39,149000,"USD","Departamento","Venta"
"JAIB4IJQBYjceJe9h7X5aQ==","2019-03-24",-34.5933921,-58.4017181,"Recoleta",3,86,81,300000,"USD","Departamento","Venta"
"QxUy9acy+2P/ZB6cWLfMEA==","2019-03-24",-34.5898353,-58.3917486,"Recoleta",3,98,89,330000,"USD","Departamento","Venta"
"Ky2wCALJAfmTffNb2sq8nw==","2019-03-24",-34.5976023,-58.4023691,"Recoleta",3,46,45,142000,"USD","Departamento","Venta"
"/Ldr9x+ZvxLyQPY8Pc1/hA==","2019-03-24",-34.589805,-58.399924,"Recoleta",3,53,53,179000,"USD","Departamento","Venta"
"j9OPwvXPxtZtw2rZfkHHwA==","2019-03-24",-34.634417,-58.43487,"Parque Chacabuco",3,51,47,105000,"USD","Departamento","Venta"
"1nKVmCSoXVtFaFXdLP0A+Q==","2019-03-24",-34.628504,-58.42717,"Parque Chacabuco",3,72,68,155000,"USD","Departamento","Venta"
